"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.035960891E1,-6.795654297E-1,-7.171630859E-3,9.391830444E0,9.416386765E0
1.036195877E1,-6.676025391E-1,-4.791259766E-3,9.382263184E0,9.405986315E0
1.036430862E1,-6.747741699E-1,9.567260742E-3,9.399002075E0,9.423197532E0
1.036662796E1,-6.747741699E-1,-2.395629883E-3,9.377471924E0,9.401718226E0
1.036897781E1,-6.747741699E-1,-1.435852051E-2,9.372680664E0,9.396949993E0
1.037129714E1,-6.723785400E-1,-2.632141113E-2,9.375076294E0,9.399193648E0
1.037364700E1,-6.723785400E-1,-2.871704102E-2,9.358322144E0,9.382489590E0
1.037599685E1,-6.652069092E-1,-2.632141113E-2,9.360717773E0,9.384360942E0
1.037831619E1,-6.699829102E-1,-2.871704102E-2,9.353546143E0,9.377554437E0
1.038066604E1,-6.771697998E-1,-2.153015137E-2,9.348754883E0,9.373272659E0
1.038298538E1,-6.604156494E-1,-3.349304199E-2,9.358322144E0,9.381655715E0
1.038533523E1,-6.676025391E-1,-1.435852051E-2,9.334396362E0,9.358250625E0
1.038768509E1,-6.652069092E-1,-2.153015137E-2,9.355941772E0,9.379584758E0
1.039000442E1,-6.699829102E-1,-2.632141113E-2,9.348754883E0,9.372768416E0
1.039235427E1,-6.699829102E-1,-7.171630859E-3,9.348754883E0,9.372734200E0
1.039470413E1,-6.676025391E-1,-1.435852051E-2,9.334396362E0,9.358250625E0
1.039702346E1,-6.843414307E-1,-1.196289062E-2,9.332015991E0,9.357082278E0
1.039937332E1,-6.891326904E-1,-7.171630859E-3,9.343978882E0,9.369359457E0
1.040169265E1,-6.699829102E-1,-1.914978027E-2,9.348754883E0,9.372751019E0
1.040404251E1,-6.699829102E-1,-1.435852051E-2,9.348754883E0,9.372742455E0
1.040639236E1,-6.652069092E-1,7.171630859E-3,9.351150513E0,9.374783602E0
1.040871170E1,-6.723785400E-1,-4.791259766E-3,9.348754883E0,9.372904231E0
1.041106155E1,-6.652069092E-1,-1.675415039E-2,9.365509033E0,9.389118190E0
1.041338088E1,-6.580200195E-1,-2.632141113E-2,9.355941772E0,9.379090020E0
1.041573074E1,-6.676025391E-1,-2.871704102E-2,9.351150513E0,9.374995132E0
1.041808059E1,-6.723785400E-1,-2.392578125E-2,9.339187622E0,9.363390987E0
1.042039993E1,-6.747741699E-1,-2.632141113E-2,9.355941772E0,9.380280350E0
1.042274978E1,-6.652069092E-1,-2.871704102E-2,9.343978882E0,9.367671335E0
1.042506912E1,-6.580200195E-1,-3.111267090E-2,9.348754883E0,9.371935563E0
1.042741897E1,-6.652069092E-1,-2.632141113E-2,9.343978882E0,9.367664298E0
1.042976882E1,-6.556396484E-1,-3.111267090E-2,9.365509033E0,9.388481815E0
1.043208816E1,-6.628112793E-1,-3.111267090E-2,9.370300293E0,9.393764654E0
1.043443801E1,-6.843414307E-1,-2.392578125E-2,9.365509033E0,9.390508777E0
1.043675735E1,-6.676025391E-1,-2.871704102E-2,9.363113403E0,9.386927635E0
1.043910720E1,-6.628112793E-1,-3.588867188E-2,9.360717773E0,9.384223144E0
1.044145706E1,-6.556396484E-1,-3.588867188E-2,9.365509033E0,9.388498857E0
1.044377639E1,-6.699829102E-1,-2.871704102E-2,9.372680664E0,9.396640070E0
1.044612625E1,-6.819610596E-1,-2.632141113E-2,9.365509033E0,9.390342015E0
1.044844558E1,-6.939239502E-1,-1.675415039E-2,9.365509033E0,9.391196441E0
1.045079544E1,-6.891326904E-1,-1.914978027E-2,9.372680664E0,9.398000501E0
1.045314529E1,-6.819610596E-1,-2.632141113E-2,9.355941772E0,9.380800081E0
1.045546463E1,-6.795654297E-1,-3.349304199E-2,9.372680664E0,9.397343975E0
1.045781448E1,-6.723785400E-1,-2.871704102E-2,9.363113403E0,9.387268515E0
1.046013382E1,-6.843414307E-1,-1.914978027E-2,9.375076294E0,9.400039650E0
1.046248367E1,-6.986999512E-1,-7.171630859E-3,9.379867554E0,9.405857132E0
1.046483352E1,-6.771697998E-1,4.791259766E-3,9.382263184E0,9.406670205E0
1.046715286E1,-6.723785400E-1,7.171630859E-3,9.389434814E0,9.413481315E0
1.046950271E1,-6.652069092E-1,7.171630859E-3,9.403793335E0,9.427294456E0
1.047185256E1,-6.580200195E-1,4.791259766E-3,9.394226074E0,9.417244652E0
1.047417190E1,-6.652069092E-1,-9.567260742E-3,9.399002075E0,9.422517274E0
1.047652176E1,-6.604156494E-1,9.567260742E-3,9.387039185E0,9.410246809E0
1.047884109E1,-6.532440186E-1,2.395629883E-3,9.389434814E0,9.412131513E0
1.048119094E1,-6.628112793E-1,-9.567260742E-3,9.384643555E0,9.408025562E0
1.048354080E1,-6.723785400E-1,-2.392578125E-2,9.375076294E0,9.399187245E0
1.048586013E1,-6.723785400E-1,-2.153015137E-2,9.365509033E0,9.389638752E0
1.048820999E1,-6.628112793E-1,-3.828430176E-2,9.375076294E0,9.398555208E0
1.049052932E1,-6.580200195E-1,-9.567260742E-3,9.389434814E0,9.412468752E0
1.049287918E1,-6.628112793E-1,7.171630859E-3,9.379867554E0,9.403259305E0
1.049522903E1,-6.676025391E-1,-4.791259766E-3,9.372680664E0,9.396427988E0
1.049754837E1,-6.628112793E-1,9.567260742E-3,9.375076294E0,9.398482103E0
1.049989822E1,-6.676025391E-1,9.567260742E-3,9.377471924E0,9.401210792E0
1.050221756E1,-6.460571289E-1,0.000000000E0,9.355941772E0,9.378221381E0
1.050456741E1,-6.532440186E-1,-4.791259766E-3,9.377471924E0,9.400198423E0
1.050691726E1,-6.723785400E-1,-9.567260742E-3,9.384643555E0,9.408704432E0
1.050923660E1,-6.795654297E-1,-2.395629883E-3,9.379867554E0,9.404452681E0
1.051158645E1,-6.771697998E-1,0.000000000E0,9.372680664E0,9.397111352E0
1.051390579E1,-6.699829102E-1,-2.392578125E-2,9.355941772E0,9.379930490E0
1.051625564E1,-6.747741699E-1,-2.632141113E-2,9.367904663E0,9.392212241E0
1.051860550E1,-6.819610596E-1,-1.435852051E-2,9.372680664E0,9.397468802E0
1.052092483E1,-6.747741699E-1,-3.588867188E-2,9.382263184E0,9.406565294E0
1.052327468E1,-6.604156494E-1,-3.349304199E-2,9.372680664E0,9.395978578E0
1.052559402E1,-6.699829102E-1,-4.067993164E-2,9.367904663E0,9.391920450E0
1.052794387E1,-6.364898682E-1,-3.111267090E-2,9.382263184E0,9.403879508E0
1.053029373E1,-6.676025391E-1,-1.196289062E-2,9.367904663E0,9.391670460E0
1.053261306E1,-6.747741699E-1,-2.632141113E-2,9.372680664E0,9.396975887E0
1.053496292E1,-6.819610596E-1,-2.871704102E-2,9.370300293E0,9.395127627E0
1.053728225E1,-6.747741699E-1,-2.632141113E-2,9.363113403E0,9.387433387E0
1.053963211E1,-6.843414307E-1,-1.675415039E-2,9.377471924E0,9.402424346E0
1.054198196E1,-6.915283203E-1,-2.395629883E-3,9.382263184E0,9.407713835E0
1.054430130E1,-6.747741699E-1,-4.791259766E-3,9.389434814E0,9.413651219E0
1.054665115E1,-6.867370605E-1,-7.171630859E-3,9.382263184E0,9.407365288E0
1.054897048E1,-6.867370605E-1,0.000000000E0,9.394226074E0,9.419293568E0
1.055132034E1,-6.699829102E-1,-9.567260742E-3,9.382263184E0,9.406159210E0
1.055367019E1,-6.699829102E-1,-9.567260742E-3,9.365509033E0,9.389447699E0
1.055598953E1,-6.723785400E-1,-9.567260742E-3,9.353546143E0,9.377686808E0
1.055833938E1,-6.795654297E-1,-1.675415039E-2,9.353546143E0,9.378214932E0
1.056065872E1,-6.580200195E-1,-1.914978027E-2,9.367904663E0,9.391006061E0
1.056300857E1,-6.699829102E-1,-7.171630859E-3,9.365509033E0,9.389445563E0
1.056538894E1,-6.699829102E-1,-7.171630859E-3,9.360717773E0,9.384666524E0
1.056770828E1,-6.699829102E-1,-2.395629883E-3,9.332015991E0,9.356035768E0
1.057005813E1,-6.795654297E-1,-1.914978027E-2,9.334396362E0,9.359120222E0
1.057240798E1,-6.891326904E-1,-2.871704102E-2,9.365509033E0,9.390872589E0
1.057472732E1,-6.747741699E-1,-1.675415039E-2,9.375076294E0,9.399343403E0
1.057707718E1,-6.652069092E-1,-2.871704102E-2,9.367904663E0,9.391536758E0
1.057939651E1,-6.699829102E-1,-7.171630859E-3,9.372680664E0,9.396598925E0
1.058174636E1,-6.843414307E-1,-7.171630859E-3,9.377471924E0,9.402412154E0
1.058409622E1,-6.676025391E-1,-2.395629883E-3,9.377471924E0,9.401206230E0
1.058641555E1,-6.723785400E-1,-1.196289062E-2,9.396621704E0,9.420654726E0
1.058876541E1,-6.843414307E-1,-2.395629883E-3,9.389434814E0,9.414340926E0
1.059108474E1,-6.604156494E-1,-4.791259766E-3,9.389434814E0,9.412632890E0
1.059349563E1,-6.652069092E-1,-1.196289062E-2,9.382263184E0,9.405822972E0
1.059578445E1,-6.604156494E-1,-1.675415039E-2,9.367904663E0,9.391169645E0
1.059810379E1,-6.652069092E-1,-2.392578125E-2,9.360717773E0,9.384354528E0
1.060045364E1,-6.580200195E-1,-2.871704102E-2,9.367904663E0,9.391030444E0
1.060277298E1,-6.628112793E-1,-2.871704102E-2,9.336791992E0,9.360332695E0
1.060512283E1,-6.723785400E-1,-2.153015137E-2,9.370300293E0,9.394417706E0
1.060747268E1,-6.723785400E-1,-2.392578125E-2,9.367904663E0,9.392034025E0
1.060979202E1,-6.604156494E-1,-1.196289062E-2,9.394226074E0,9.417418727E0
1.061214187E1,-6.795654297E-1,-1.196289062E-2,9.396621704E0,9.421170401E0
1.061446121E1,-6.867370605E-1,-9.567260742E-3,9.375076294E0,9.400199723E0
1.061681106E1,-6.819610596E-1,0.000000000E0,9.375076294E0,9.399847148E0
1.061916092E1,-6.891326904E-1,-1.196289062E-2,9.370300293E0,9.395614645E0
1.062148025E1,-6.771697998E-1,-1.435852051E-2,9.389434814E0,9.413832973E0
1.062383010E1,-6.819610596E-1,-1.196289062E-2,9.384643555E0,9.409396827E0
1.062617996E1,-6.604156494E-1,1.196289062E-2,9.399002075E0,9.422182972E0
1.062849929E1,-6.676025391E-1,-4.791259766E-3,9.384643555E0,9.408360684E0
1.063084915E1,-6.723785400E-1,-9.567260742E-3,9.382263184E0,9.406330149E0
1.063316848E1,-6.699829102E-1,9.567260742E-3,9.375076294E0,9.398990592E0
1.063551834E1,-6.699829102E-1,-2.395629883E-3,9.396621704E0,9.420476755E0
1.063786819E1,-6.699829102E-1,7.171630859E-3,9.394226074E0,9.418089619E0
1.064018753E1,-6.652069092E-1,2.632141113E-2,9.406188965E0,9.429718124E0
1.064253738E1,-6.604156494E-1,3.349304199E-2,9.396621704E0,9.419860406E0
1.064485672E1,-6.460571289E-1,7.171630859E-3,9.399002075E0,9.421182583E0
1.064720657E1,-6.652069092E-1,-7.171630859E-3,9.382263184E0,9.405818099E0
1.064955642E1,-6.723785400E-1,4.791259766E-3,9.370300293E0,9.394394256E0
1.065187576E1,-6.652069092E-1,2.395629883E-3,9.379867554E0,9.403426040E0
1.065422561E1,-6.843414307E-1,-2.395629883E-3,9.370300293E0,9.395257129E0
1.065654495E1,-6.747741699E-1,2.395629883E-3,9.377471924E0,9.401718226E0
1.065889480E1,-6.867370605E-1,-4.791259766E-3,9.389434814E0,9.414516285E0
1.066124466E1,-6.819610596E-1,4.791259766E-3,9.396621704E0,9.421337129E0
1.066356399E1,-6.843414307E-1,-2.395629883E-3,9.408584595E0,9.433440147E0
1.066591384E1,-6.963043213E-1,-4.791259766E-3,9.391830444E0,9.417608070E0
1.066823318E1,-6.939239502E-1,-4.791259766E-3,9.387039185E0,9.412654145E0
1.067058303E1,-6.867370605E-1,-1.675415039E-2,9.382263184E0,9.407377474E0
1.067293289E1,-6.843414307E-1,2.395629883E-3,9.396621704E0,9.421508817E0
1.067525222E1,-7.034912109E-1,-9.567260742E-3,9.391830444E0,9.418145811E0
1.067760208E1,-6.771697998E-1,-4.791259766E-3,9.399002075E0,9.423365742E0
1.067992141E1,-6.771697998E-1,9.567260742E-3,9.401397705E0,9.425758817E0
1.068227127E1,-6.891326904E-1,-1.435852051E-2,9.406188965E0,9.431410333E0
1.068462112E1,-6.986999512E-1,-9.567260742E-3,9.401397705E0,9.427330055E0
1.068694046E1,-6.795654297E-1,-1.196289062E-2,9.406188965E0,9.430712758E0
1.068929031E1,-6.843414307E-1,0.000000000E0,9.396621704E0,9.421508512E0
1.069160965E1,-6.795654297E-1,9.567260742E-3,9.389434814E0,9.413999514E0
1.069395950E1,-6.580200195E-1,0.000000000E0,9.375076294E0,9.398140554E0
1.069630935E1,-6.771697998E-1,2.395629883E-3,9.389434814E0,9.413822327E0
1.069862869E1,-6.843414307E-1,-7.171630859E-3,9.372680664E0,9.397633609E0
1.070097854E1,-6.580200195E-1,-2.153015137E-2,9.375076294E0,9.398165215E0
1.070332840E1,-6.532440186E-1,-1.435852051E-2,9.384643555E0,9.407362466E0
1.070564773E1,-6.628112793E-1,-2.153015137E-2,9.358322144E0,9.381789578E0
1.070799759E1,-6.699829102E-1,-3.111267090E-2,9.365509033E0,9.389494371E0
1.071031692E1,-6.771697998E-1,-3.349304199E-2,9.367904663E0,9.392407492E0
1.071266677E1,-6.699829102E-1,-3.111267090E-2,9.343978882E0,9.368019345E0
1.071501663E1,-6.771697998E-1,-2.871704102E-2,9.365509033E0,9.390002293E0
1.071733596E1,-6.628112793E-1,-4.067993164E-2,9.358322144E0,9.381853068E0
1.071968582E1,-6.412811279E-1,-3.588867188E-2,9.360717773E0,9.382727040E0
1.072200515E1,-6.556396484E-1,-2.632141113E-2,9.370300293E0,9.393246710E0
1.072435501E1,-6.604156494E-1,-9.567260742E-3,9.367904663E0,9.391159574E0
1.072670486E1,-6.604156494E-1,-9.567260742E-3,9.370300293E0,9.393549273E0
1.072902420E1,-6.676025391E-1,-4.791259766E-3,9.353546143E0,9.377341923E0
1.073137405E1,-6.628112793E-1,-2.392578125E-2,9.367904663E0,9.391353950E0
1.073372390E1,-6.604156494E-1,-4.791259766E-3,9.353546143E0,9.376833006E0
1.073604324E1,-6.652069092E-1,-2.153015137E-2,9.351150513E0,9.374805581E0
1.073839309E1,-6.676025391E-1,-2.392578125E-2,9.360717773E0,9.384524646E0
1.074071243E1,-6.699829102E-1,-1.435852051E-2,9.355941772E0,9.379910965E0
1.074306228E1,-6.723785400E-1,-1.196289062E-2,9.375076294E0,9.399164406E0
1.074541214E1,-6.652069092E-1,-1.675415039E-2,9.387039185E0,9.410594327E0
1.074773147E1,-6.676025391E-1,-2.632141113E-2,9.358322144E0,9.382141510E0
1.075008132E1,-6.699829102E-1,-1.675415039E-2,9.339187622E0,9.363203685E0
1.075240066E1,-6.723785400E-1,-9.567260742E-3,9.372680664E0,9.396772173E0
1.075475051E1,-6.556396484E-1,-1.914978027E-2,9.355941772E0,9.378905934E0
1.075710037E1,-6.676025391E-1,-9.567260742E-3,9.387039185E0,9.410753920E0
1.075941970E1,-6.771697998E-1,-4.791259766E-3,9.384643555E0,9.409044401E0
1.076176956E1,-6.723785400E-1,2.395629883E-3,9.382263184E0,9.406325589E0
1.076408889E1,-6.747741699E-1,-2.395629883E-3,9.367904663E0,9.392175664E0
1.076643875E1,-6.795654297E-1,-7.171630859E-3,9.382263184E0,9.406844479E0
1.076878860E1,-6.699829102E-1,-3.349304199E-2,9.360717773E0,9.384723550E0
1.077110794E1,-6.676025391E-1,-3.349304199E-2,9.375076294E0,9.398876021E0
1.077345779E1,-6.676025391E-1,-3.111267090E-2,9.375076294E0,9.398867840E0
1.077577713E1,-6.723785400E-1,-2.632141113E-2,9.365509033E0,9.389650961E0
1.077812698E1,-6.460571289E-1,-3.349304199E-2,9.387039185E0,9.409304770E0
1.078047683E1,-6.556396484E-1,-1.196289062E-2,9.391830444E0,9.414695192E0
1.078279617E1,-6.723785400E-1,-1.435852051E-2,9.379867554E0,9.403946746E0
1.078514602E1,-6.867370605E-1,-9.567260742E-3,9.399002075E0,9.424061722E0
1.078749588E1,-6.556396484E-1,-2.395629883E-3,9.396621704E0,9.419467529E0
1.078981521E1,-6.676025391E-1,-7.171630859E-3,9.384643555E0,9.408362197E0
1.079216506E1,-6.795654297E-1,4.791259766E-3,9.391830444E0,9.416385253E0
1.079457595E1,-6.652069092E-1,1.196289062E-2,9.370300293E0,9.393890085E0
1.079683426E1,-6.604156494E-1,0.000000000E0,9.389434814E0,9.412631671E0
1.079915359E1,-6.747741699E-1,7.171630859E-3,9.391830444E0,9.416042200E0
1.080150344E1,-6.723785400E-1,1.435852051E-2,9.403793335E0,9.427811419E0
1.080385330E1,-6.532440186E-1,1.914978027E-2,9.394226074E0,9.416930391E0
1.080617263E1,-6.628112793E-1,1.914978027E-2,9.387039185E0,9.410429860E0
1.080852249E1,-6.676025391E-1,7.171630859E-3,9.391830444E0,9.415530982E0
1.081087234E1,-6.747741699E-1,4.791259766E-3,9.399002075E0,9.423193893E0
1.081319168E1,-6.604156494E-1,-4.791259766E-3,9.403793335E0,9.426956077E0
1.081554153E1,-6.843414307E-1,1.196289062E-2,9.406188965E0,9.431058114E0
1.081786087E1,-6.747741699E-1,7.171630859E-3,9.401397705E0,9.425584885E0
1.082021072E1,-6.771697998E-1,7.171630859E-3,9.394226074E0,9.418603607E0
1.082256057E1,-6.699829102E-1,1.196289062E-2,9.399002075E0,9.422858389E0
1.082487991E1,-6.747741699E-1,-4.791259766E-3,9.413360596E0,9.437515607E0
1.082722976E1,-6.843414307E-1,-1.196289062E-2,9.413360596E0,9.438210848E0
1.082957962E1,-6.771697998E-1,-2.395629883E-3,9.430114746E0,9.454397326E0
1.083189895E1,-6.843414307E-1,-1.675415039E-2,9.430114746E0,9.454928240E0
1.083424881E1,-6.795654297E-1,-1.675415039E-2,9.434906006E0,9.459362622E0
1.083656814E1,-6.819610596E-1,-2.153015137E-2,9.415756226E0,9.440444891E0
1.083891800E1,-6.771697998E-1,-2.871704102E-2,9.425323486E0,9.449661710E0
1.084123733E1,-6.819610596E-1,-1.196289062E-2,9.444473267E0,9.469070138E0
1.084358718E1,-6.723785400E-1,-2.392578125E-2,9.432510376E0,9.456474890E0
1.084593704E1,-6.723785400E-1,-1.675415039E-2,9.410964966E0,9.434968743E0
1.084825637E1,-6.843414307E-1,-2.632141113E-2,9.422943115E0,9.447797255E0
1.085060623E1,-6.676025391E-1,-2.392578125E-2,9.427719116E0,9.451357221E0
1.085298660E1,-6.676025391E-1,-1.435852051E-2,9.410964966E0,9.434625637E0
1.085530593E1,-6.676025391E-1,-7.171630859E-3,9.394226074E0,9.417920583E0
1.085765579E1,-6.628112793E-1,9.567260742E-3,9.389434814E0,9.412804920E0
1.085997512E1,-6.819610596E-1,0.000000000E0,9.403793335E0,9.428488743E0
1.086232498E1,-6.580200195E-1,0.000000000E0,9.394226074E0,9.417243433E0
1.086467483E1,-6.652069092E-1,4.791259766E-3,9.391830444E0,9.415359913E0
1.086699417E1,-6.652069092E-1,-4.791259766E-3,9.365509033E0,9.389104464E0
1.086934402E1,-6.723785400E-1,-4.791259766E-3,9.389434814E0,9.413479803E0
1.087166336E1,-6.699829102E-1,2.395629883E-3,9.379867554E0,9.403765106E0
1.087401321E1,-6.652069092E-1,-1.675415039E-2,9.384643555E0,9.408204695E0
1.087636306E1,-6.891326904E-1,-4.791259766E-3,9.396621704E0,9.421858960E0
1.087868240E1,-6.819610596E-1,-1.435852051E-2,9.375076294E0,9.399858114E0
1.088103225E1,-6.795654297E-1,-4.791259766E-3,9.394226074E0,9.418774637E0
1.088335159E1,-6.699829102E-1,-1.435852051E-2,9.367904663E0,9.391843325E0
1.088570144E1,-6.747741699E-1,-2.392578125E-2,9.360717773E0,9.385037552E0
1.088805130E1,-6.747741699E-1,-2.871704102E-2,9.384643555E0,9.408914895E0
1.089037063E1,-6.604156494E-1,-1.435852051E-2,9.389434814E0,9.412642622E0
1.089272048E1,-6.580200195E-1,-1.914978027E-2,9.418151855E0,9.441130305E0
1.089503982E1,-6.652069092E-1,-2.392578125E-2,9.399002075E0,9.422542793E0
1.089738968E1,-6.699829102E-1,-7.171630859E-3,9.377471924E0,9.401377996E0
1.089973953E1,-6.676025391E-1,-1.675415039E-2,9.370300293E0,9.394067353E0
1.090205886E1,-6.628112793E-1,-1.914978027E-2,9.363113403E0,9.386563701E0
1.090440872E1,-6.771697998E-1,-2.871704102E-2,9.351150513E0,9.375681283E0
1.090672805E1,-6.604156494E-1,-2.392578125E-2,9.367904663E0,9.391185178E0
1.090907791E1,-6.460571289E-1,-3.349304199E-2,9.370300293E0,9.392605559E0
1.091142776E1,-6.484527588E-1,-2.153015137E-2,9.391830444E0,9.414214445E0
1.091374710E1,-6.676025391E-1,-7.171630859E-3,9.391830444E0,9.415530982E0
1.091609695E1,-6.604156494E-1,-2.395629883E-3,9.403793335E0,9.426955164E0
1.091841629E1,-6.628112793E-1,-2.395629883E-3,9.391830444E0,9.415190047E0
1.092076614E1,-6.699829102E-1,4.791259766E-3,9.389434814E0,9.413308993E0
1.092311599E1,-6.795654297E-1,-7.171630859E-3,9.370300293E0,9.394912889E0
1.092543533E1,-6.699829102E-1,-7.171630859E-3,9.353546143E0,9.377513208E0
1.092778518E1,-6.628112793E-1,-2.871704102E-2,9.363113403E0,9.386588095E0
1.093010452E1,-6.915283203E-1,-7.171630859E-3,9.391830444E0,9.417257666E0
1.093245437E1,-6.795654297E-1,-1.196289062E-2,9.372680664E0,9.397291903E0
1.093480422E1,-6.723785400E-1,4.791259766E-3,9.401397705E0,9.425412175E0
1.093712356E1,-6.723785400E-1,-3.111267090E-2,9.372680664E0,9.396818809E0
1.093947342E1,-6.747741699E-1,-2.632141113E-2,9.387039185E0,9.411297341E0
1.094179275E1,-6.843414307E-1,-1.435852051E-2,9.415756226E0,9.440603511E0
1.094414260E1,-6.699829102E-1,4.791259766E-3,9.401397705E0,9.425241581E0
1.094649246E1,-6.508483887E-1,9.567260742E-3,9.387039185E0,9.409580214E0
1.094881179E1,-6.556396484E-1,1.435852051E-2,9.394226074E0,9.417088353E0
1.095116165E1,-6.436767578E-1,7.171630859E-3,9.382263184E0,9.404319946E0
1.095348098E1,-6.508483887E-1,2.395629883E-3,9.401397705E0,9.423899839E0
1.095583084E1,-6.556396484E-1,4.791259766E-3,9.394226074E0,9.417078625E0
1.095818069E1,-6.652069092E-1,-4.791259766E-3,9.375076294E0,9.398647706E0
1.096050003E1,-6.771697998E-1,-1.196289062E-2,9.377471924E0,9.401897773E0
1.096284988E1,-6.723785400E-1,-1.196289062E-2,9.353546143E0,9.377689558E0
1.096516922E1,-6.771697998E-1,-9.567260742E-3,9.377471924E0,9.401895030E0
1.096751907E1,-6.843414307E-1,2.395629883E-3,9.377471924E0,9.402409724E0
1.096986892E1,-6.819610596E-1,-2.395629883E-3,9.420547485E0,9.445199392E0
1.097218826E1,-6.795654297E-1,-2.871704102E-2,9.377471924E0,9.402106866E0
1.097453811E1,-6.652069092E-1,1.196289062E-2,9.391830444E0,9.415366293E0
1.097688797E1,-6.604156494E-1,7.171630859E-3,9.363113403E0,9.386378048E0
1.097920730E1,-6.652069092E-1,-1.435852051E-2,9.372680664E0,9.396267835E0
1.098155716E1,-6.580200195E-1,-1.914978027E-2,9.370300293E0,9.393395799E0
1.098387649E1,-6.628112793E-1,-2.153015137E-2,9.372680664E0,9.396112237E0
1.098622634E1,-6.676025391E-1,-2.632141113E-2,9.358322144E0,9.382141510E0
1.098857620E1,-6.723785400E-1,-1.914978027E-2,9.387039185E0,9.411108557E0
1.099089553E1,-6.819610596E-1,-7.171630859E-3,9.377471924E0,9.402239201E0
1.099324539E1,-6.556396484E-1,-1.196289062E-2,9.379867554E0,9.402761391E0
1.099556472E1,-6.676025391E-1,-7.171630859E-3,9.370300293E0,9.394055150E0
1.099791458E1,-6.532440186E-1,0.000000000E0,9.394226074E0,9.416910920E0
1.100026443E1,-6.604156494E-1,-7.171630859E-3,9.387039185E0,9.410244679E0
1.100258377E1,-6.652069092E-1,-1.196289062E-2,9.396621704E0,9.420145582E0
1.100493362E1,-6.652069092E-1,-2.395629883E-3,9.384643555E0,9.408190082E0
1.100725296E1,-6.867370605E-1,-4.791259766E-3,9.389434814E0,9.414516285E0
1.100960281E1,-6.819610596E-1,2.395629883E-3,9.379867554E0,9.404626093E0
1.101195266E1,-6.628112793E-1,9.567260742E-3,9.391830444E0,9.415194603E0
1.101427200E1,-6.676025391E-1,-1.914978027E-2,9.372680664E0,9.396446280E0
1.101662185E1,-6.986999512E-1,-1.675415039E-2,9.415756226E0,9.441659156E0
1.101894119E1,-7.010955811E-1,-1.914978027E-2,9.410964966E0,9.437063278E0
1.102129104E1,-6.771697998E-1,-1.914978027E-2,9.415756226E0,9.440094859E0
1.102364090E1,-6.747741699E-1,-3.111267090E-2,9.375076294E0,9.399379963E0
1.102596023E1,-6.891326904E-1,-1.675415039E-2,9.391830444E0,9.417094226E0
1.102831009E1,-6.747741699E-1,-2.395629883E-3,9.372680664E0,9.396939329E0
1.103062942E1,-6.676025391E-1,4.791259766E-3,9.413360596E0,9.437005553E0
1.103297927E1,-6.652069092E-1,4.791259766E-3,9.387039185E0,9.410580633E0
1.103532913E1,-6.723785400E-1,-4.791259766E-3,9.420547485E0,9.444513263E0
1.103764846E1,-6.699829102E-1,-1.435852051E-2,9.413360596E0,9.437183953E0
1.103999832E1,-6.628112793E-1,-1.196289062E-2,9.406188965E0,9.429520282E0
